  11 28     6.8    5486    529.7   -1.7  41  -13.2   78   7.2
  11 30     6.8    5502    528.6   -1.7  41  -13.2   76   7.2
  11 32     6.8    5516    527.7   -1.8  41  -13.3   76   7.2
  11 34     6.9    5531    526.7   -1.9  41  -13.4   75   7.2
  11 36     6.9    5545    525.8   -2.0  42  -13.2   74   7.3
  11 38     6.9    5560    524.8   -2.1  43  -13.0   74   7.3
  11 40     6.9    5574    523.9   -2.1  45  -12.4   74   7.3
  11 42     6.9    5587    523.0   -2.1  45  -12.4   74   7.3
  11 44     6.9    5599    522.2   -2.1  45  -12.4   75   7.3
  11 46     6.8    5611    521.4   -2.2  45  -12.5   76   7.2
  11 48     6.7    5622    520.7   -2.3  45  -12.6   78   7.1
  11 50     6.8    5636    519.8   -2.3  49  -11.6   79   7.0
  11 52     6.7    5647    519.0   -2.4  51  -11.2   82   6.8
  11 54     6.9    5663    518.0   -2.5  52  -11.0   84   6.7
  11 56     6.9    5680    516.9   -2.4  51  -11.2   87   6.5
  11 58     7.0    5696    515.9   -2.4  51  -11.2   91   6.2
  12  0     7.0    5711    514.9   -2.4  49  -11.7   95   6.0
  12  2     7.0    5725    514.0   -2.5  48  -12.0   99   5.8
  12  4     6.9    5739    513.1   -2.6  47  -12.4  104   5.6
  12  6     7.0    5756    512.0   -2.6  45  -12.9  108   5.4
  12  8     7.1    5772    511.0   -2.7  44  -13.3  111   5.2
  12 10     7.2    5789    509.9   -2.7  41  -14.1  114   5.0
  12 12     7.4    5808    508.6   -2.8  39  -14.8  117   4.9
  12 14     7.4    5822    507.7   -2.9  39  -14.9  119   4.7
  12 16     7.5    5837    506.8   -3.0  39  -15.0  120   4.5
  12 18     7.6    5851    505.9   -3.2  39  -15.2  121   4.3
  12 20     7.6    5864    505.0   -3.3  39  -15.3  121   4.1
  12 22     7.8    5880    504.0   -3.5  39  -15.5  121   4.0
  12 24     7.7    5893    503.2   -3.6  39  -15.6  121   3.8
  12 26     7.6    5907    502.3   -3.7  38  -16.0  120   3.7
  12 28     7.6    5924    501.2   -3.8  39  -15.7  118   3.6
  12 30     7.6    5940    500.2   -4.0  38  -16.2  118   3.5
  12 32     7.6    5953    499.4   -4.0  38  -16.2  117   3.4
  12 34     7.5    5965    498.7   -4.1  38  -16.3  117   3.4
  12 36     7.3    5976    497.9   -4.2  38  -16.4  117   3.4
  12 38     7.3    5992    497.0   -4.4  38  -16.6  118   3.4
  12 40     7.3    6007    496.0   -4.5  39  -16.4  120   3.4
  12 42     7.1    6020    495.1   -4.6  39  -16.5  122   3.4
  12 44     7.0    6032    494.4   -4.7  39  -16.6  124   3.4
  12 46     7.0    6047    493.4   -4.9  40  -16.4  126   3.5
  12 48     7.1    6065    492.4   -5.0  39  -16.8  129   3.6
  12 50     7.2    6080    491.4   -5.2  38  -17.3  132   3.6
  12 52     7.2    6095    490.4   -5.3  38  -17.4  134   3.7
  12 54     7.3    6111    489.5   -5.4  39  -17.2  137   3.8
  12 56     7.2    6124    488.7   -5.5  39  -17.3  139   3.8
  12 58     7.1    6137    487.8   -5.7  39  -17.5  141   3.9
  13  0     7.0    6151    487.0   -5.8  40  -17.3  143   3.8
  13  2     7.1    6166    486.0   -5.9  40  -17.3  144   3.8
  13  4     7.2    6180    485.2   -6.1  40  -17.5  146   3.7
  13  6     7.2    6193    484.4   -6.2  41  -17.3  147   3.6
  13  8     7.1    6206    483.5   -6.3  41  -17.4  149   3.5
  13 10     7.1    6220    482.7   -6.4  42  -17.2  151   3.3
  13 12     7.2    6235    481.8   -6.6  42  -17.4  152   3.2
  13 14     7.2    6248    481.0   -6.7  43  -17.2  153   3.1
  13 16     7.2    6263    480.0   -6.8  44  -17.0  154   3.0
  13 18     7.1    6279    479.1   -6.9  45  -16.9  155   2.9
  13 20     7.1    6294    478.1   -7.0  46  -16.7  156   2.8
  13 22     7.1    6307    477.3   -7.1  47  -16.5  157   2.8
  13 24     7.1    6323    476.4   -7.2  48  -16.4  158   2.8
  13 26     7.0    6334    475.7   -7.3  48  -16.5  159   2.9
  13 28     7.0    6347    474.9   -7.5  49  -16.4  161   2.9
  13 30     7.1    6364    473.8   -7.6  49  -16.5  162   3.0
  13 32     7.2    6381    472.8   -7.7  50  -16.3  163   3.0
  13 34     7.2    6397    471.9   -7.9  51  -16.3  165   3.0
  13 36     7.3    6412    471.0   -8.0  51  -16.4  166   3.0
  13 38     7.2    6423    470.3   -8.1  51  -16.5  167   2.9
  13 40     7.2    6437    469.5   -8.3  52  -16.4  167   2.7
  13 42     7.2    6450    468.7   -8.4  52  -16.5  167   2.6
  13 44     7.2    6463    467.9   -8.5  53  -16.4  166   2.4
  13 46     7.0    6474    467.2   -8.6  54  -16.3  165   2.1
  13 48     7.0    6488    466.4   -8.8  56  -16.0  163   1.9
  13 50     7.0    6503    465.5   -8.9  57  -15.9  160   1.7
  13 52     7.0    6516    464.7   -9.0  60  -15.4  163   1.5
  13 54     6.9    6529    463.9   -9.1  62  -15.1  167   1.3
